8,1,96,70,0
8,1,64,70,1
8,1,64,70,1
8,1,85,70,1
6,1,85,70,1
2,1,70,70,0
6,1,55,55,1
2,1,50,50,1
10,2,53,55,0
10,2,63,70,4
10,2,65,55,1
10,2,70,55,4
10,2,70,55,4
10,2,70,55,4
10,2,70,55,4
10,2,70,55,4
10,2,50,55,3
10,2,50,55,3
10,2,50,55,3
10,2,50,55,1
10,2,65,65,4
10,2,63,65,1
10,2,63,65,1
10,2,55,70,3
10,2,60,65,2
10,2,44,55,0
10,2,43,45,1
10,2,43,45,2
10,2,43,45,4
10,2,55,55,1
10,2,55,55,0
10,2,55,55,0
10,2,55,55,4
10,2,55,55,2
10,2,55,55,4
10,2,53,65,0
10,2,60,65,0
10,2,60,65,0
10,2,60,65,0
10,2,60,65,0
10,2,35,40,0
10,2,55,80,0
10,2,45,55,1
10,2,65,65,1
10,2,40,55,1
10,2,45,55,1
10,2,45,55,1
10,2,45,55,1
10,2,45,55,1
10,2,45,55,1
10,2,45,55,1
10,2,75,70,1
10,2,55,65,1
10,2,63,65,1
10,2,45,55,1
10,2,65,65,1
10,2,60,65,1
10,2,55,65,1
10,2,83,65,1
10,2,63,65,1
10,2,40,55,1
10,2,15,55,1
10,2,75,70,1
10,2,79,65,1
10,2,75,70,1
10,2,60,65,1
10,2,60,65,1
10,2,45,80,1
10,2,60,65,1
10,2,55,60,0
10,2,50,45,0
10,2,30,65,1
10,2,70,65,1
10,2,55,55,1
10,2,65,65,1
10,2,60,65,1
10,2,45,45,1
10,2,65,65,1
10,2,65,65,1
10,2,90,65,1
10,2,70,65,1
10,2,60,65,1
10,2,55,55,1
10,2,5,45,1
10,2,65,65,1
10,2,55,55,1
10,2,55,55,1
5,2,60,65,1
4,3,60,65,0
4,3,60,65,1
10,3,95,55,1
4,3,60,65,1
5,4,38,75,4
8,4,71,70,1
8,4,71,70,1
8,4,71,70,1
3,4,41,60,1
3,4,45,60,1
10,4,35,45,0
12,4,5,75,0
12,4,40,75,0
12,4,5,75,1
2,5,62,70,0
2,5,62,70,0
10,5,55,65,4
10,5,55,65,3
2,5,65,65,2
3,5,53,75,1
10,5,65,65,4
2,5,35,35,0
2,5,35,35,0
4,5,45,75,0
4,5,30,75,0
4,5,35,75,0
4,5,35,75,0
4,5,48,75,0
4,5,48,75,0
4,5,50,75,0
4,5,40,75,0
4,5,30,75,1
4,5,55,75,1
4,5,55,75,1
4,5,50,75,1
4,5,48,75,1
4,5,55,75,1
10,5,67,65,1
4,5,25,75,1
4,5,30,75,1
4,5,35,75,1
2,5,50,55,1
2,5,50,55,1
2,5,70,55,1
4,5,45,75,1
4,5,55,75,1
2,5,50,55,1
2,5,53,55,1
2,5,35,35,1
4,5,50,75,1
4,5,35,75,1
10,5,55,65,0
10,5,80,65,1
10,5,80,65,1
10,5,10,55,1
2,5,50,55,1
2,5,55,55,1
11,6,25,55,0
10,6,80,40,4
2,6,65,65,1
2,6,65,65,1
2,6,65,65,1
2,6,66,65,1
2,6,66,65,1
2,6,65,65,1
11,6,50,70,0
10,6,55,55,1
10,6,55,55,1
6,7,45,75,0
11,7,35,70,0
11,7,45,70,0
11,7,45,70,0
11,7,35,70,0
11,7,40,70,0
11,7,45,70,0
11,7,45,70,0
11,7,45,70,0
11,7,45,70,0
11,7,30,70,0
11,7,45,70,0
11,7,45,70,0
11,7,45,70,0
11,7,40,70,0
11,7,25,70,0
11,7,5,70,0
11,7,30,70,0
11,7,45,70,0
11,7,45,70,0
11,7,45,70,0
11,7,30,70,0
11,7,20,70,0
11,7,20,70,0
11,7,30,70,0
11,7,10,70,0
11,7,10,70,0
11,7,35,70,0
11,7,35,70,0
11,7,35,70,0
11,7,35,70,0
11,7,40,70,0
11,7,40,70,0
11,7,40,70,0
11,7,35,70,0
11,7,40,70,0
11,7,25,70,1
11,7,45,70,1
11,7,25,70,1
11,7,40,70,1
11,7,25,70,1
11,7,10,70,1
11,7,10,70,1
6,7,45,75,1
11,7,25,70,1
6,7,45,75,1
5,7,65,65,1
5,7,40,65,1
5,7,65,65,1
11,7,65,75,1
10,8,45,65,0
2,10,53,65,4
2,10,65,65,4
2,10,53,65,0
2,10,60,65,4
2,10,75,65,4
2,10,60,65,2
2,10,60,65,2
2,10,56,35,4
2,10,35,35,2
2,10,73,30,1
4,10,65,60,4
4,10,65,60,4
5,10,65,55,4
5,10,62,55,3
2,10,71,70,1
2,10,71,70,4
2,10,71,70,1
2,10,71,70,1
2,10,71,70,1
2,10,71,70,1
2,10,65,60,3
2,10,65,60,2
2,10,65,60,3
2,10,65,60,4
2,10,65,60,2
2,10,65,60,3
2,10,74,45,3
2,10,55,55,2
2,10,55,55,4
2,10,60,60,4
2,10,55,55,0
2,10,35,55,4
2,10,55,55,2
2,10,55,55,0
2,10,55,55,0
6,10,35,55,4
2,10,25,65,4
2,10,65,65,4
2,10,82,75,4
2,10,68,75,2
2,10,45,55,0
2,10,40,55,0
2,10,70,70,0
2,10,70,70,0
2,10,70,70,0
2,10,55,55,0
2,10,70,70,0
2,10,57,60,0
2,10,57,60,0
2,10,65,65,0
1,10,70,70,0
1,10,55,55,0
1,10,55,55,0
1,10,2,60,0
1,10,75,60,0
1,10,59,55,0
1,10,65,70,0
1,10,45,70,0
1,10,45,55,0
1,10,65,70,0
1,10,50,50,0
1,10,50,50,0
1,10,50,50,0
1,10,30,55,0
1,10,15,45,0
1,10,40,45,0
1,10,40,45,0
1,10,55,55,0
1,10,35,35,0
1,10,59,55,0
1,10,55,55,0
1,10,60,60,0
1,10,53,70,0
1,10,55,70,0
1,10,20,45,0
1,10,40,40,0
1,10,65,60,0
1,10,70,70,0
1,10,5,70,0
1,10,5,70,0
1,10,5,70,0
1,10,20,45,0
1,10,40,40,0
1,10,50,45,0
1,10,20,50,0
1,10,55,65,0
1,10,60,60,0
1,10,65,70,0
1,10,55,55,0
1,10,35,35,0
1,10,70,60,0
1,10,35,30,0
1,10,70,70,0
1,10,70,70,0
1,10,90,65,0
1,10,90,65,0
1,10,90,65,0
1,10,5,55,0
1,10,10,60,0
1,10,10,60,0
1,10,10,60,0
1,10,10,60,0
1,10,10,60,0
1,10,10,60,0
1,10,10,60,0
1,10,10,60,0
1,10,65,60,0
1,10,70,70,0
1,10,70,70,0
1,10,2,50,0
1,10,50,70,0
1,10,15,45,0
1,10,2,65,0
1,10,5,40,0
1,10,96,60,0
1,10,45,45,0
1,10,50,55,0
1,10,50,55,0
1,10,70,70,0
1,10,70,70,0
1,10,45,45,0
