1,45,45,0
1,15,45,0
1,5,0,0
10,40,40,0
1,30,45,0
1,40,40,0
1,24,40,0
1,25,40,0
1,40,40,0
1,55,55,0
1,7,45,0
1,45,45,0
1,50,45,0
1,10,45,0
1,15,25,0
1,22,30,0
1,65,50,0
1,45,0,0
1,46,45,0
1,35,25,0
1,28,40,0
1,40,40,0
1,45,45,0
10,10,40,0
1,25,25,0
1,5,40,0
1,30,45,0
1,5,55,0
10,65,45,0
1,15,40,0
1,15,45,0
1,40,35,0
1,40,40,0
1,40,40,0
1,30,30,0
1,36,40,0
1,55,45,0
1,30,35,0
10,5,35,0
1,30,40,0
1,55,55,0
1,55,40,0
1,15,40,0
1,40,45,0
2,25,45,0
1,76,40,0
1,30,40,0
1,41,35,0
10,15,25,0
1,40,40,0
1,5,40,0
2,40,45,0
1,40,45,0
10,10,25,0
10,10,25,0
10,55,65,0
1,20,30,0
1,45,45,0
1,15,45,0
1,35,35,0
1,35,35,0
2,60,65,0
1,10,45,0
10,45,45,0
1,40,40,0
1,40,40,0
1,35,45,0
1,40,40,0
1,37,45,0
10,38,40,0
1,30,45,0
1,20,25,0
1,52,50,0
1,40,40,0
1,36,40,0
1,10,40,0
1,25,40,0
1,35,45,0
1,21,40,0
1,35,35,0
2,28,40,0
1,19,45,0
1,40,45,0
1,20,45,0
1,25,45,0
1,65,50,0
1,38,45,0
1,40,35,0
1,15,45,0
1,45,35,0
1,40,40,0
1,35,40,0
10,45,45,0
1,13,0,0
1,20,40,0
1,29,40,0
1,35,40,0
1,45,45,0
1,35,40,0
1,5,0,0
1,37,45,0
1,46,40,0
1,30,45,0
1,11,0,0
1,5,0,0
1,10,25,0
1,30,45,0
1,25,25,0
10,5,45,0
10,25,25,0
1,46,50,0
1,45,45,0
1,55,55,0
10,40,40,0
1,28,55,0
10,8,65,0
1,50,55,0
10,35,35,0
1,55,55,0
10,40,45,0
1,50,50,0
1,38,35,0
10,28,35,0
1,55,55,0
1,35,35,0
10,55,65,0
1,30,35,0
1,68,55,0
2,20,45,0
2,55,55,0
1,43,55,0
1,45,55,0
1,25,55,0
1,35,55,0
1,50,55,0
1,35,55,0
10,60,55,0
1,60,55,0
5,50,55,0
1,28,45,0
1,50,55,0
1,55,55,0
1,10,25,0
1,42,35,0
1,15,40,0
1,60,65,0
1,35,35,0
1,35,55,0
1,40,55,0
1,58,40,0
1,40,40,0
1,38,45,0
10,45,65,0
2,5,35,0
1,55,55,0
1,55,55,0
1,55,65,0
1,65,65,0
1,68,55,0
1,53,50,0
10,40,40,0
1,48,45,0
1,25,40,0
1,33,45,0
1,30,30,0
1,33,35,0
1,55,55,0
10,40,40,0
1,50,50,0
1,60,55,0
1,32,55,0
1,68,35,0
1,30,35,0
1,40,40,0
1,56,55,0
1,55,40,0
1,45,45,0
2,10,55,0
1,55,55,0
1,30,30,0
1,45,55,0
1,50,55,0
1,38,40,0
1,45,45,0
1,60,45,0
10,40,40,0
1,35,45,0
1,45,55,0
1,38,45,0
1,63,55,0
1,55,55,0
1,35,45,0
1,55,55,0
10,53,50,0
1,40,40,0
1,55,55,0
1,55,55,0
10,20,30,0
1,3,55,0
1,25,55,0
1,65,55,0
1,50,50,0
1,60,55,0
10,40,55,0
1,43,50,0
1,30,50,0
1,40,45,0
1,3,35,0
10,43,55,0
1,43,55,0
1,30,55,0
1,28,25,0
1,55,55,0
1,40,50,0
1,50,55,0
10,55,55,0
1,44,45,0
1,43,40,0
10,40,30,0
1,35,55,0
1,40,45,0
1,55,55,0
1,55,55,0
1,60,55,0
1,38,35,0
1,38,40,0
1,40,45,0
1,35,35,0
1,25,30,0
1,50,60,0
1,33,30,0
1,8,55,0
1,30,40,0
1,40,45,0
1,68,65,0
1,73,65,0
1,48,40,0
1,50,65,0
1,45,55,0
1,55,55,0
1,20,55,0
1,45,55,0
1,25,40,0
1,45,45,0
10,30,55,0
10,45,55,0
1,2,65,0
1,55,55,0
1,58,55,0
2,52,40,0
1,38,45,0
1,30,35,0
1,70,40,0
1,35,35,0
1,35,40,0
1,43,40,0
1,50,55,0
10,25,45,0
10,55,55,0
1,18,45,0
1,28,45,0
1,15,55,0
1,60,45,0
1,45,45,0
1,50,50,0
1,55,65,0
1,35,55,0
1,48,55,0
1,55,55,0
1,50,45,0
1,50,50,0
1,48,45,0
1,43,45,0
1,50,55,0
1,35,40,0
1,38,65,0
1,65,70,0
1,25,30,0
1,55,55,0
1,45,45,0
1,50,50,0
1,48,55,0
1,35,40,0
1,35,55,0
10,58,55,0
1,55,55,0
1,55,65,0
1,70,65,0
1,45,50,0
1,50,55,0
1,55,55,0
1,45,55,0
1,35,40,0
1,40,55,0
1,53,55,0
1,54,55,0
1,55,55,0
1,45,50,0
1,38,55,0
1,25,25,0
1,52,40,0
1,45,45,0
1,25,55,0
1,23,25,0
1,20,55,0
1,81,35,0
1,45,55,0
1,6,55,0
10,68,55,0
1,35,35,0
1,40,55,0
1,45,55,0
10,28,30,0
1,8,30,0
1,10,55,0
1,8,55,0
1,55,55,0
1,60,55,0
2,55,55,0
1,50,55,0
1,45,55,0
1,30,55,0
1,35,55,0
1,52,65,0
1,53,65,0
1,75,55,0
1,65,65,0
1,53,55,0
1,35,55,0
1,43,45,0
1,35,35,0
1,44,55,0
1,35,35,0
1,55,55,0
1,25,45,0
10,40,45,0
1,15,25,0
1,50,0,0
1,53,55,0
1,50,50,0
1,55,55,0
1,38,35,0
1,25,40,0
1,38,40,0
1,5,55,0
10,58,55,0
1,30,40,0
1,35,40,0
1,40,40,0
1,55,65,0
1,55,55,0
1,37,55,0
1,65,45,0
1,30,35,0
1,36,35,0
1,40,55,0
1,50,55,0
1,55,55,0
1,45,50,0
1,50,45,0
10,60,55,0
1,10,45,0
1,8,35,0
1,43,45,0
10,60,55,0
10,45,40,0
10,50,55,0
1,55,55,0
1,25,40,0
1,25,55,0
1,50,50,0
1,30,35,0
1,30,35,0
2,40,65,0
1,40,45,0
1,60,55,0
1,23,25,0
1,40,40,0
1,33,35,0
1,48,50,0
1,50,50,0
1,25,45,0
1,50,45,0
1,55,65,0
1,58,55,0
1,30,25,0
1,36,25,0
1,55,55,0
1,13,25,0
10,22,35,0
2,60,50,0
1,43,45,0
1,35,40,0
2,9,40,0
1,35,35,0
10,35,35,0
1,43,40,0
1,8,25,0
1,45,55,0
1,30,40,0
1,38,35,0
1,45,40,0
1,33,45,0
10,53,35,0
1,60,60,0
1,48,50,0
1,40,45,0
1,35,40,0
1,43,45,0
1,33,45,0
1,80,50,0
1,50,55,0
1,50,55,0
1,35,30,0
1,50,40,0
1,52,45,0
10,75,55,0
1,30,25,0
1,48,40,0
1,35,40,0
1,15,35,0
1,23,25,0
1,58,50,0
1,51,65,0
1,45,40,0
1,18,25,0
1,45,45,0
1,50,50,0
1,45,45,0
1,30,35,0
1,45,55,0
1,35,55,0
1,40,45,0
5,33,55,0
1,35,40,0
10,37,35,0
1,58,60,0
3,55,55,0
1,35,40,0
1,35,30,0
1,10,30,0
2,40,45,0
10,35,40,0
10,32,35,0
1,60,45,0
1,35,35,0
1,35,35,0
1,51,25,0
1,35,35,0
1,22,25,0
1,30,30,0
1,30,30,0
1,25,25,0
1,43,50,0
10,27,35,0
1,65,45,0
1,1,25,0
2,55,55,0
1,50,50,0
1,10,40,0
2,35,45,0
2,40,45,0
1,55,55,0
1,25,45,0
10,5,40,0
1,25,45,0
1,45,30,0
1,35,35,0
1,10,40,0
1,20,0,0
1,55,55,0
1,70,55,0
10,5,0,0
10,35,35,0
1,15,45,0
10,40,45,0
1,25,25,0
1,15,30,0
1,10,30,0
1,35,55,0
1,15,45,0
1,30,30,0
1,35,35,0
1,40,45,0
1,50,45,0
1,20,40,0
1,5,40,0
2,8,40,0
1,15,45,0
1,24,30,0
1,10,50,0
1,10,35,0
10,55,55,0
1,50,45,0
1,45,45,0
1,35,35,0
1,40,40,0
10,45,45,0
5,45,45,0
1,40,45,0
10,5,20,0
1,45,45,0
1,40,40,0
1,30,30,0
10,35,35,0
1,40,40,0
1,55,55,0
1,55,55,0
1,35,35,0
1,45,45,0
1,40,45,0
1,45,45,0
1,55,55,0
1,40,40,0
2,45,45,0
1,45,45,0
1,10,10,0
1,15,30,0
10,35,35,0
1,30,30,0
1,45,45,0
10,40,40,0
1,35,35,0
1,2,5,0
1,50,30,0
1,60,45,0
1,30,30,0
1,29,45,0
1,45,45,0
1,20,35,0
1,30,40,0
1,10,30,0
1,30,30,0
2,40,30,0
1,50,40,0
2,20,25,0
1,45,35,0
10,35,30,0
1,30,40,0
2,10,10,0
2,45,45,0
1,45,45,0
1,40,45,0
10,10,5,0
1,40,40,0
1,40,40,0
1,30,30,0
1,30,35,0
1,30,30,0
1,1,40,0
1,40,40,0
10,40,35,0
1,35,35,0
1,40,40,0
1,20,30,0
1,20,25,0
10,5,10,0
1,30,30,0
1,40,35,0
1,5,50,0
1,15,40,0
1,30,30,0
1,55,55,0
1,50,30,0
1,45,45,0
1,45,45,0
10,35,35,0
1,45,45,0
1,80,45,0
1,10,0,0
1,40,40,0
1,15,25,0
1,30,40,0
1,40,40,0
1,40,45,0
1,35,35,0
1,45,45,0
1,30,30,0
1,45,45,0
1,40,45,0
2,35,5,0
1,1,30,0
1,15,30,0
1,30,30,0
1,35,40,0
2,10,30,0
2,5,15,0
1,45,30,0
1,50,50,0
1,18,25,0
1,30,30,0
1,26,45,0
1,40,40,0
1,20,35,0
1,1,30,0
1,5,45,0
1,45,45,0
1,20,30,0
1,30,45,0
1,30,35,0
1,25,30,0
1,40,40,0
1,20,30,0
1,15,45,0
1,5,35,0
1,45,40,0
1,55,55,0
1,15,35,0
1,35,35,0
1,35,40,0
1,10,10,0
1,50,50,0
1,30,45,0
1,55,55,0
2,45,40,0
1,35,35,0
1,35,45,0
1,40,45,0
1,5,15,0
10,43,45,0
1,60,45,0
1,45,45,0
1,20,50,0
1,45,50,0
1,40,45,0
1,15,45,0
1,55,35,0
1,5,35,0
10,60,30,0
1,45,45,0
1,30,30,0
1,50,45,0
10,10,30,0
1,45,45,0
1,55,55,0
10,25,25,0
1,30,30,0
1,45,45,0
10,40,40,0
1,45,45,0
1,40,40,0
2,35,35,0
1,40,40,0
1,50,30,0
1,35,35,0
1,5,25,0
10,25,30,0
10,40,40,0
2,40,40,0
2,70,40,0
1,30,30,0
10,50,50,0
1,5,0,0
1,55,55,0
1,50,50,0
1,45,45,0
1,40,45,0
1,5,30,0
1,70,45,0
1,55,45,0
2,50,55,0
1,3,30,0
1,10,40,0
10,35,35,0
1,45,45,0
1,45,45,0
1,15,25,0
10,20,55,0
1,40,40,0
1,55,55,0
2,35,40,0
1,25,25,0
1,5,40,0
10,45,45,0
1,45,45,0
10,20,30,0
1,35,35,0
1,43,30,0
2,20,35,0
10,45,45,0
1,25,30,0
1,40,40,0
1,55,55,0
1,30,40,0
1,45,45,0
1,45,45,0
1,50,40,0
10,40,45,0
10,25,30,0
1,5,0,0
2,10,35,0
2,20,35,0
1,5,25,0
1,30,45,0
1,30,40,0
1,5,30,0
1,5,0,0
1,45,45,0
2,40,45,0
10,45,45,0
10,35,30,0
1,20,15,0
2,40,45,0
1,15,25,0
2,5,25,0
1,30,30,0
1,42,45,0
1,55,55,0
2,45,45,0
1,40,40,0
10,15,30,0
1,45,45,0
10,10,15,0
10,50,30,0
1,60,60,0
10,20,45,0
10,30,30,0
10,35,45,0
1,15,40,0
1,45,45,0
1,35,35,0
1,40,40,0
1,40,45,0
1,47,35,0
1,30,30,0
1,35,45,0
10,40,45,0
1,10,35,0
10,45,45,0
1,5,15,0
1,40,40,0
10,40,40,0
1,45,45,0
1,35,35,0
1,35,35,0
1,15,45,0
1,45,45,0
1,49,30,0
1,37,30,0
1,25,30,0
10,25,25,0
1,40,40,0
1,45,45,0
1,45,45,0
1,60,30,0
10,15,45,0
1,70,70,0
1,10,45,0
1,40,40,0
1,45,45,0
10,20,30,0
10,35,35,0
1,45,45,0
1,35,35,0
10,14,35,0
1,30,35,0
1,5,25,0
10,50,50,0
1,45,45,0
1,40,40,0
1,40,40,0
1,45,45,0
1,5,5,0
1,35,35,0
1,20,30,0
10,50,50,0
1,20,50,0
1,55,55,0
1,45,45,0
1,15,30,0
1,10,45,0
1,45,45,0
1,5,35,0
1,15,35,0
1,45,40,0
1,10,40,0
1,70,55,0
10,25,30,0
1,45,45,0
10,35,35,0
1,40,40,0
1,15,25,0
2,35,30,0
10,30,30,0
1,35,35,0
1,30,45,0
1,35,35,0
2,50,55,0
1,35,35,0
2,40,40,0
10,45,45,0
1,3,10,0
1,32,35,0
1,10,35,0
1,40,40,0
1,15,25,0
1,10,40,0
1,10,30,0
10,20,40,0
1,30,30,0
1,50,50,0
1,10,25,0
1,30,35,0
1,20,35,0
1,10,45,0
1,20,25,0
1,45,45,0
1,35,35,0
1,10,30,0
1,60,35,0
1,55,45,0
1,35,40,0
1,45,40,0
1,50,40,0
10,30,30,0
1,35,35,0
1,10,0,0
1,50,50,0
1,60,30,0
1,35,35,0
1,25,45,0
1,45,45,0
1,50,55,0
1,20,35,0
1,40,35,0
1,41,30,0
1,45,45,0
1,45,45,0
10,30,45,0
1,40,45,0
10,55,55,0
1,30,45,0
1,15,45,0
1,40,45,0
1,10,40,0
10,45,45,0
1,55,55,0
1,45,45,0
1,20,25,0
1,40,40,0
1,40,35,0
1,8,35,0
10,40,40,0
1,10,40,0
1,35,35,0
10,45,45,0
1,30,30,0
1,50,40,0
1,40,40,0
1,40,40,0
10,15,50,0
1,60,45,0
5,10,30,0
1,30,35,0
10,25,30,0
1,30,0,0
1,25,40,0
1,45,45,0
1,55,55,0
2,45,45,0
8,15,45,0
1,40,45,0
1,20,30,0
1,35,40,0
1,55,55,0
1,40,40,0
1,30,45,0
1,30,30,0
1,40,45,0
10,5,35,0
1,10,30,0
1,45,45,0
1,15,35,0
1,80,35,0
1,35,55,0
1,35,35,0
1,30,40,0
2,10,25,0
1,40,45,0
1,40,45,0
1,35,45,0
1,40,45,0
1,40,45,0
10,45,45,0
1,40,40,0
1,45,45,0
1,40,40,0
10,45,45,0
1,5,45,0
1,55,55,0
1,35,35,0
1,30,30,0
1,40,40,0
1,40,35,0
1,40,30,0
1,40,40,0
1,5,25,0
1,5,30,0
10,35,40,0
10,40,40,0
10,50,45,0
2,35,35,0
1,30,45,0
1,20,30,0
1,30,35,0
1,30,30,0
1,55,45,0
1,30,40,0
1,45,45,0
10,45,45,0
1,20,45,0
1,35,45,0
1,25,25,0
1,35,40,0
1,20,20,0
1,15,30,0
2,45,45,0
1,40,40,0
1,30,35,0
1,40,35,0
1,30,35,0
1,30,35,0
1,40,35,0
1,20,30,0
1,40,45,0
1,10,25,0
1,40,45,0
1,10,40,0
1,40,45,0
2,1,30,0
1,35,40,0
1,40,30,0
1,20,40,0
1,30,40,0
1,20,30,0
10,35,35,0
1,5,35,0
1,25,30,0
1,5,40,0
1,5,25,0
2,1,35,0
10,35,30,0
1,25,25,0
1,35,25,0
1,30,40,0
10,25,25,0
1,45,45,0
1,46,45,0
1,35,35,0
1,40,40,0
1,20,30,0
1,35,35,0
1,15,40,0
1,30,30,0
1,40,40,0
1,30,40,0
1,40,40,0
1,10,45,0
1,10,35,0
1,45,40,0
1,60,40,0
1,64,45,0
1,5,25,0
1,27,35,0
1,22,40,0
5,58,55,0
1,29,30,0
1,16,20,0
1,63,45,0
1,36,30,0
1,70,55,0
1,58,25,0
1,25,55,0
1,39,35,0
1,18,30,0
1,59,35,0
1,35,35,0
1,65,30,0
1,50,55,0
1,5,55,0
1,5,35,0
1,61,55,0
1,43,55,0
10,38,45,0
4,43,55,0
7,23,35,0
1,30,35,0
1,43,55,0
1,47,55,0
1,27,35,0
2,33,35,0
1,7,25,0
10,997,45,0
10,35,35,0
1,7,55,0
10,33,35,0
1,43,45,0
1,23,30,0
10,45,55,0
1,53,35,0
10,47,55,0
1,47,45,0
1,10,55,0
1,17,55,0
1,53,55,0
1,40,45,0
1,37,45,0
1,43,35,0
1,43,55,0
1,50,55,0
1,45,45,0
2,45,45,0
1,45,55,0
1,37,35,0
1,30,45,0
1,25,45,0
1,23,35,0
2,53,55,0
1,53,55,0
1,43,45,0
1,50,55,0
1,53,55,0
1,65,55,0
1,15,40,0
10,27,35,0
1,47,55,0
1,55,55,0
1,3,25,0
5,30,35,0
1,55,55,0
1,55,55,0
1,5,25,0
1,55,55,0
1,55,55,0
2,49,55,0
1,25,55,0
1,40,40,0
2,50,55,0
1,50,55,0
1,20,55,0
1,50,55,0
1,55,55,0
1,40,45,0
10,10,25,0
1,47,55,0
1,40,55,0
1,50,55,0
1,55,55,0
1,88,55,0
1,22,25,0
2,55,55,0
1,45,55,0
1,35,35,0
1,15,55,0
1,50,50,0
1,30,45,0
1,45,45,0
1,35,55,0
1,55,55,0
10,52,55,0
1,45,45,0
10,15,55,0
1,50,55,0
1,45,45,0
1,15,55,0
1,35,35,0
10,45,45,0
10,65,55,0
10,50,55,0
1,10,55,0
1,55,55,0
1,55,55,0
10,40,45,0
10,20,55,0
1,45,55,0
1,45,55,0
1,15,55,0
1,20,55,0
1,50,50,0
1,50,55,0
1,55,55,0
1,45,45,0
10,41,45,0
10,20,55,0
1,55,55,0
1,70,55,0
1,35,55,0
1,55,55,0
1,45,55,0
10,30,40,0
1,55,55,0
1,53,55,0
1,30,55,0
1,45,45,0
1,25,25,0
1,55,55,0
1,70,70,0
1,55,55,0
1,55,55,0
2,25,55,0
10,45,55,0
1,40,45,0
10,50,55,0
1,50,50,0
1,45,45,0
10,84,55,0
1,45,45,0
1,45,45,0
2,10,35,0
1,45,55,0
10,55,55,0
2,50,50,0
2,25,25,0
1,50,50,0
1,30,30,0
1,45,45,0
2,55,55,0
1,45,45,0
10,45,45,0
1,25,25,0
1,55,55,0
1,45,45,0
10,25,25,0
1,45,45,0
1,45,45,0
1,7,50,0
1,32,30,0
4,47,30,0
1,7,30,0
10,49,40,0
10,35,35,0
10,45,55,0
1,55,50,0
1,55,55,0
6,43,55,0
1,50,55,0
1,55,55,0
1,51,55,0
1,55,50,0
1,8,30,0
1,15,30,0
10,55,55,0
10,30,30,0
1,5,45,0
1,55,55,0
1,65,65,0
1,55,55,0
1,45,55,0
1,52,65,0
1,65,25,0
10,44,55,0
1,25,50,0
1,57,55,0
1,64,60,0
1,65,55,0
1,37,25,0
10,25,25,0
1,48,40,0
1,36,50,0
1,13,55,0
1,45,55,0
10,35,40,0
10,50,50,0
10,43,45,0
10,27,45,0
1,57,45,0
10,8,45,0
10,21,45,0
1,45,45,0
1,67,45,0
10,6,25,0
10,40,45,0
10,44,45,0
1,39,45,0
1,21,45,0
1,41,45,0
10,15,25,0
1,14,0,0
1,8,45,0
1,18,45,0
1,14,35,0
1,12,25,0
1,49,35,0
1,48,45,0
1,60,35,0
1,44,35,0
1,33,35,0
1,30,35,0
1,29,45,0
1,47,35,0
1,23,35,0
1,19,30,0
1,43,35,0
1,20,25,0
1,18,45,0
1,35,45,0
1,42,45,0
1,15,30,0
1,30,30,0
1,22,25,0
1,43,25,0
1,45,25,0
1,55,55,0
1,25,30,0
1,35,35,0
2,25,30,0
1,5,55,0
10,30,30,0
10,7,55,0
1,55,55,0
1,40,40,0
10,40,40,0
10,40,40,0
1,15,40,0
1,25,25,0
10,40,35,0
1,47,45,0
10,25,25,0
1,15,25,0
1,40,40,0
1,8,25,0
2,40,45,0
1,30,30,0
2,40,40,0
1,30,30,0
5,30,30,0
1,35,30,0
1,30,45,0
1,32,30,0
1,30,30,0
1,30,30,0
10,55,55,0
1,25,25,0
1,45,35,0
1,50,45,0
1,55,55,0
10,45,45,0
1,55,55,0
1,35,35,0
1,45,45,0
1,5,45,0
1,45,55,0
1,51,35,0
1,35,35,0
1,40,45,0
1,15,45,0
1,5,10,0
1,40,40,0
10,35,35,0
1,55,55,0
1,45,45,0
2,50,55,0
1,55,55,0
1,52,35,0
1,15,45,0
1,55,60,0
1,55,55,0
1,35,35,0
1,40,55,0
1,45,55,0
1,60,45,0
2,35,35,0
2,45,45,0
2,30,35,0
1,55,45,0
10,53,55,0
1,15,0,0
10,50,55,0
10,55,55,0
1,45,45,0
1,45,55,0
3,10,0,0
1,35,25,0
1,5,35,0
1,40,45,0
1,55,55,0
1,55,45,0
1,35,45,0
1,10,55,0
1,55,55,0
10,55,55,0
1,55,55,0
10,35,55,0
1,45,45,0
1,35,35,0
1,55,55,0
1,30,35,0
1,45,45,0
1,35,35,0
1,50,55,0
1,10,35,0
10,55,55,0
1,55,55,0
1,45,45,0
1,45,55,0
1,30,45,0
1,12,55,0
2,45,45,0
1,30,55,0
1,25,45,0
1,50,55,0
1,55,55,0
1,15,45,0
1,40,45,0
1,10,55,0
1,5,35,0
1,55,55,0
1,25,25,0
1,60,35,0
10,45,45,0
1,35,30,0
1,25,45,0
1,35,45,0
2,45,45,0
1,55,55,0
1,45,45,0
1,40,40,0
1,30,35,0
1,35,35,0
1,20,45,0
1,10,55,0
10,55,55,0
1,45,45,0
1,40,35,0
1,35,35,0
1,45,55,0
1,45,50,0
10,70,55,0
2,30,35,0
10,40,40,0
2,40,45,0
10,55,55,0
1,40,40,0
1,32,45,0
1,5,45,0
1,55,55,0
1,35,35,0
1,40,35,0
1,30,25,0
1,70,55,0
1,35,35,0
1,15,45,0
10,55,55,0
1,65,55,0
10,30,35,0
10,49,55,0
1,35,35,0
10,60,45,0
1,40,45,0
1,45,45,0
10,50,50,0
1,50,55,0
1,35,35,0
10,40,35,0
1,20,45,0
1,60,45,0
1,35,35,0
1,35,45,0
1,35,55,0
1,53,55,0
1,55,55,0
10,45,45,0
1,55,55,0
1,55,55,0
2,45,45,0
1,45,45,0
10,45,45,0
1,5,55,0
1,45,45,0
1,35,35,0
2,5,25,0
2,55,50,0
1,40,45,0
1,50,45,0
1,45,35,0
1,50,45,0
10,45,45,0
1,30,30,0
2,50,55,0
1,42,35,0
1,55,55,0
1,30,35,0
1,55,55,0
1,55,55,0
1,55,55,0
10,45,45,0
1,50,35,0
1,40,45,0
1,55,55,0
1,35,35,0
1,40,45,0
1,50,55,0
10,15,30,0
1,70,55,0
1,45,55,0
1,10,45,0
1,30,35,0
10,30,45,0
1,45,55,0
1,35,35,0
1,25,35,0
1,8,35,0
1,50,50,0
10,80,55,0
1,65,55,0
10,55,55,0
1,45,45,0
1,35,35,0
1,40,35,0
1,45,45,0
1,51,45,0
10,40,45,0
1,45,55,0
3,27,35,0
1,5,35,0
1,45,45,0
1,45,45,0
1,45,45,0
2,45,45,0
1,55,55,0
1,45,45,0
10,50,45,0
10,20,45,0
1,70,45,0
5,40,45,0
1,40,45,0
1,5,25,0
2,40,45,0
1,35,35,0
1,65,50,0
1,30,50,0
1,55,55,0
1,55,55,0
1,55,55,0
1,5,20,0
1,45,55,0
1,50,50,0
1,55,45,0
1,55,55,0
1,64,55,0
1,45,45,0
1,45,55,0
1,45,50,0
1,55,45,0
1,10,55,0
1,15,55,0
1,40,35,0
1,15,35,0
1,42,45,0
1,45,35,0
1,55,55,0
1,35,35,0
1,60,55,0
1,15,45,0
1,15,45,0
1,50,55,0
1,40,55,0
1,35,35,0
1,30,35,0
1,30,35,0
1,50,55,0
1,5,45,0
1,20,45,0
1,35,45,0
1,40,45,0
1,40,40,0
1,40,45,0
1,45,45,0
1,35,35,0
1,35,35,0
1,55,55,0
1,35,55,0
1,5,35,0
1,35,35,0
1,40,45,0
1,36,45,0
10,50,45,0
1,38,35,0
1,55,55,0
10,40,55,0
1,10,45,0
1,50,45,0
1,45,45,0
1,55,55,0
1,45,45,0
1,15,55,0
2,25,25,0
10,45,45,0
1,40,45,0
1,32,35,0
1,60,65,0
5,55,55,0
1,40,40,0
1,15,45,0
1,45,45,0
1,10,15,0
1,20,45,0
10,71,45,0
1,40,55,0
1,5,45,0
1,45,45,0
1,55,55,0
1,75,45,0
1,35,35,0
1,40,55,0
1,45,45,0
10,30,45,0
1,35,35,0
1,65,55,0
1,30,45,0
6,85,65,0
1,50,65,0
10,58,55,0
1,25,25,0
10,72,55,0
10,40,55,0
10,45,55,0
10,50,55,0
4,35,35,0
1,5,45,0
10,35,35,0
1,45,45,0
10,45,55,0
10,35,35,0
1,47,55,0
10,50,55,0
1,30,45,0
2,35,35,0
1,89,35,0
1,30,35,0
10,55,55,0
1,55,55,0
1,25,35,0
1,35,35,0
1,45,45,0
1,15,55,0
1,50,55,0
1,35,35,0
1,20,35,0
1,15,55,0
1,3,35,0
1,40,35,0
1,5,40,0
1,45,55,0
1,40,35,0
2,12,25,0
1,45,45,0
1,15,55,0
1,35,25,0
1,5,25,0
1,35,35,0
1,12,25,0
1,30,25,0
1,5,35,0
1,58,55,0
1,22,25,0
1,10,35,0
10,40,25,0
10,5,55,0
1,20,45,0
1,25,25,0
1,30,25,0
10,10,55,0
10,10,25,0
1,15,25,0
10,52,45,0
1,25,35,0
1,40,40,0
1,40,40,0
4,30,55,0
1,5,0,0
1,45,55,0
2,30,35,0
5,10,45,0
2,40,40,0
1,48,45,0
1,41,55,0
1,30,25,0
1,25,40,0
2,40,40,0
1,50,25,0
4,50,55,0
4,45,40,0
1,50,50,0
1,33,35,0
1,50,55,0
1,15,45,0
1,10,25,0
1,55,40,0
1,55,55,0
1,35,25,0
1,50,55,0
2,40,40,0
1,50,45,0
1,50,55,0
1,45,40,0
1,40,45,0
1,25,25,0
2,26,40,0
1,40,45,0
1,45,40,0
1,80,55,0
1,40,45,0
1,40,40,0
1,35,40,0
1,26,25,0
1,55,55,0
1,5,40,0
1,15,45,0
1,45,45,0
1,25,35,0
1,5,25,0
1,35,35,0
1,14,25,0
1,40,45,0
1,10,45,0
1,45,55,0
1,55,55,0
1,20,25,0
